Country Name,IFS id,Year,Portfolio equity assets (stock),Portfolio equity liabilities (stock),FDI assets (stock),FDI liabilities (stock),Debt assets (stock),Debt liabilities (stock),financial derivatives (assets),financial derivatives (liab),FX Reserves minus gold,Total assets,Total liabilities,NFA,OFFICIAL IIP,NFA (alternative FDI or equity valuation),GDP (US$),NFA/GDP,current account (IFS or WEO),capital account balance,Portfolio debt assets,Portfolio debt liabilities,Other investment assets,Other investment liabilities,FDI assets (other),FDI liabilities (other),Exchange rate (period avg),Exchange rate (end of period),1.000000000000000
China: Hong Kong S.A.R. ,532,2007,514543.997949112000000,433622.508491957000000,1107964.365827080000000,1226805.998846380000000,997944.626033455000000,622953.662757162000000,47890.662052169500000,32536.819842338000000,152637.000000000000000,2820980.651861820000000,2315918.989937840000000,505061.661923980000000,491877.074921480000000,,211599.200247872000000,2.386878879184510,27554.630254067600000,-87.126433341805400,264035.890533872000000,43981.029289239300000,733908.735499583000000,578972.633467923000000,,,7.801416666666670,7.801500000000000,1501.000000000000000
China: Hong Kong S.A.R. ,532,2008,275177.601445068000000,214489.387781433000000,858421.263144313000000,873281.594735823000000,962379.846461519000000,553436.681504419000000,87131.281852783700000,73885.168698793600000,182469.000000000000000,2365578.992903680000000,1715092.832720470000000,650486.160183215000000,632216.244113284000000,,219279.912454368000000,2.966464884550610,32872.053517707900000,-251.507282174289000,281978.969098768000000,15418.876201535400000,680400.877362751000000,538017.805302884000000,,,7.786833333333330,7.750500000000000,1502.000000000000000
China: Hong Kong S.A.R. ,532,2009,498739.604151892000000,326143.897878925000000,928946.296176907000000,994020.759461028000000,944408.097479208000000,571010.379730514000000,48897.427632003100000,40033.266713944900000,255768.000000000000000,2676759.425440010000000,1931208.303784410000000,745551.121655598000000,735247.372832182000000,,214046.339091897000000,3.483129516807610,20337.703998371100000,-389.712542365608000,312742.440848430000000,14669.589323705800000,631665.656630778000000,556340.790406808000000,,,7.751750000000000,7.755500000000000,1503.000000000000000
China: Hong Kong S.A.R. ,532,2010,581741.591099106000000,395398.932407229000000,1039043.153900570000000,1162625.249212170000000,1051514.438227540000000,714681.072737797000000,58768.924046562500000,50131.841275966300000,268649.000000000000000,2999717.107273780000000,2322837.095633160000000,676880.011640615000000,665138.208244899000000,,228694.687611497000000,2.959753979027650,14998.075382954000000,-570.669876588389000,347709.177439064000000,18579.201234806100000,703805.260788475000000,696101.871502991000000,,,7.769166666666670,7.774500000000000,1504.000000000000000
China: Hong Kong S.A.R. ,532,2011,478923.958534544000000,329975.919129483000000,1129058.785654500000000,1184511.364368040000000,1150655.463267010000000,811403.773098964000000,69440.988989762400000,61470.735947459900000,285301.925318000000000,3113381.121763820000000,2387361.792543950000000,726019.329219874000000,711209.706787320000000,,248722.764645427000000,2.918990267154950,11943.825366637800000,-259.761119129353000,346840.126199214000000,29661.064966840500000,803815.337067800000000,781742.708132123000000,,,7.784000000000000,7.765500000000000,1505.000000000000000
Colombia,233,1970,0.000000000000000,0.000000000000000,27.000000000000000,808.000000000000000,366.000000000000000,2186.640808565930000,0.000000000000000,0.000000000000000,189.059999999940000,582.059999999940000,2994.640808565930000,-2412.580808565990000,,,10273.911387094400000,-0.234825931202459,-293.000000000000000,0.000000000000000,,,,,,,18.443099999083300,19.089999999000000,690.000000000000000
Colombia,233,1971,0.000000000000000,0.000000000000000,30.000000000000000,851.000000000000000,440.000000000000000,2457.841786560640000,0.000000000000000,0.000000000000000,188.043964291670000,658.043964291670000,3308.841786560640000,-2650.797822268970000,,,10983.259480587300000,-0.241348920778410,-454.000000000000000,0.000000000000000,,,,,,,19.931933332583300,20.909999999000000,691.000000000000000
Colombia,233,1972,0.000000000000000,0.000000000000000,31.000000000000000,869.000000000000000,521.000000000000000,2764.407650193890000,0.000000000000000,0.000000000000000,309.043353382460000,861.043353382460000,3633.407650193890000,-2772.364296811430000,,,12228.026312365500000,-0.226722140269514,-191.228310000000000,0.000000000000000,,,,,,,21.865641665666700,22.789999999000000,692.000000000000000
Colombia,233,1973,0.000000000000000,0.000000000000000,32.000000000000000,893.000000000000000,611.000000000000000,3102.051560651440000,0.000000000000000,0.000000000000000,516.155604937700000,1159.155604937700000,3995.051560651440000,-2835.895955713740000,,,14576.796248877400000,-0.194548644797867,-54.743029995900000,0.000000000000000,,,,,,,23.636983332333300,24.789999999000000,693.000000000000000
Colombia,233,1974,0.000000000000000,0.000000000000000,38.000000000000000,934.000000000000000,746.000000000000000,3277.526437095080000,0.000000000000000,0.000000000000000,431.089042936220000,1215.089042936220000,4211.526437095080000,-2996.437394158860000,,,17371.458406073700000,-0.172491987956014,-352.000000000000000,0.000000000000000,,,,,,,26.064124999000000,28.629999999000000,694.000000000000000
Colombia,233,1975,0.000000000000000,0.000000000000000,43.000000000000000,974.000000000000000,946.000000000000000,3668.822637209710000,0.000000000000000,0.000000000000000,474.665976540490000,1463.665976540490000,4642.822637209710000,-3179.156660669220000,,,18412.385753250500000,-0.172664026447956,-171.677650000000000,0.000000000000000,,,,,,,30.928941665666700,32.959999999000000,695.000000000000000
Colombia,233,1976,16.000000000000000,6.256397750000000,49.000000000000000,1057.000000000000000,1109.000000000000000,3845.164677876170000,0.000000000000000,0.000000000000000,1100.828513030430000,2274.828513030430000,4908.421075626170000,-2633.592562595740000,,,20667.099868295000000,-0.127429227099051,163.000000000000000,0.000000000000000,,,,,,,34.693924999000000,36.319999999000000,696.000000000000000
Colombia,233,1977,14.000000000000000,6.256397750000000,56.000000000000000,1165.000000000000000,1334.000000000000000,4878.936323635960000,0.000000000000000,0.000000000000000,1747.252685900000000,3151.252685900000000,6050.192721385960000,-2898.940035485960000,,,27019.876240680800000,-0.107289167783876,375.428639996000000,0.000000000000000,,,,,,,36.774866665666700,37.959999999000000,697.000000000000000
Colombia,233,1978,18.000000000000000,1.604645250000000,96.000000000000000,1208.000000000000000,2019.000000000000000,4929.455632875120000,0.000000000000000,0.000000000000000,2366.440761892200000,4499.440761892200000,6139.060278125120000,-1639.619516232920000,,,32303.093286278500000,-0.050757353226274,258.000000000000000,0.000000000000000,,,,,,,39.094641665666700,40.999999999000000,698.000000000000000
Colombia,233,1979,20.000000000000000,1.604645250000000,126.000000000000000,1333.000000000000000,3180.000000000000000,5647.728691071960000,0.000000000000000,0.000000000000000,3843.763727954430000,7169.763727954430000,6982.333336321960000,187.430391632468000,,,32822.848998449700000,0.005710363278987,438.000000000000000,0.000000000000000,,,,,,,42.549774999000000,43.999999999000000,699.000000000000000
Colombia,233,1980,27.000000000000000,4.278769000000000,136.000000000000000,1464.000000000000000,3008.000000000000000,6653.490000000000000,0.000000000000000,0.000000000000000,4830.826917800200000,8001.826917800200000,8121.768769000000000,-119.941851199800000,-2062.000453053280000,,46382.090199863700000,-0.002585951833627,-206.000000000000000,0.000000000000000,0.000000000000000,31.000000000000000,448.816409998779000,6622.490000000000000,,,47.280308332416700,50.919999999000000,700.000000000000000
Colombia,233,1981,25.000000000000000,3.115830750000000,140.000000000000000,1607.000000000000000,3614.000000000000000,8258.200000000000000,0.000000000000000,0.000000000000000,4740.514636928930000,8519.514636928930000,9868.315830750000000,-1348.801193821070000,-3626.897211113710000,,50531.953544645100000,-0.026692045314049,-1961.000000000000000,0.000000000000000,0.000000000000000,29.000000000000000,417.675199998047000,8229.200000000000000,,,54.490549999000000,59.069999999000000,701.000000000000000
Colombia,233,1982,32.000000000000000,3.115830750000000,170.000000000000000,1720.000000000000000,3722.000000000000000,10498.000000000000000,0.000000000000000,0.000000000000000,3861.409935662400000,7785.409935662400000,12221.115830750000000,-4435.705895087600000,-6738.463908678450000,,54111.552897594600000,-0.081973361649445,-3054.000000000000000,0.000000000000000,0.000000000000000,23.000000000000000,345.000000000000000,10475.000000000000000,,,64.084716665750000,70.290000000000000,702.000000000000000
Colombia,233,1983,52.000000000000000,7.301140125000000,274.000000000000000,1837.000000000000000,3633.000000000000000,11730.000000000000000,0.000000000000000,0.000000000000000,1900.923181549240000,5859.923181549240000,13574.301140125000000,-7714.377958575760000,-9519.819714414820000,,53782.581177840300000,-0.143436365262333,-3003.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,546.000000000000000,11710.000000000000000,,,78.854299999583300,88.769999999000000,703.000000000000000
Colombia,233,1984,54.000000000000000,3.812325625000000,295.000000000000000,2163.000000000000000,3840.000000000000000,12623.000000000000000,0.000000000000000,0.000000000000000,1364.068614700000000,5553.068614700000000,14789.812325625000000,-9236.743710925000000,-11803.935587556900000,,53120.970618172100000,-0.173881305319470,-1401.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,653.000000000000000,12606.000000000000000,,,100.817241666250000,113.890000000000000,704.000000000000000
Colombia,233,1985,85.000000000000000,2.855431875000000,301.000000000000000,2654.000000000000000,3708.000000000000000,14183.000000000000000,0.000000000000000,0.000000000000000,1595.010984199990000,5689.010984199990000,16839.855431875000000,-11150.844447675000000,-13760.269831619400000,,48458.611291381200000,-0.230110689318460,-1809.000000000000000,0.000000000000000,0.000000000000000,16.000000000000000,407.000000000000000,14167.000000000000000,,,142.311666666417000,172.200000000000000,705.000000000000000
Colombia,233,1986,132.000000000000000,11.680099125000000,316.000000000000000,3311.000000000000000,4337.000000000000000,15628.000000000000000,0.000000000000000,0.000000000000000,2695.822848900000000,7480.822848900000000,18950.680099125000000,-11469.857250225000000,-14061.571888182400000,,48524.998862916700000,-0.236370067367284,383.000000000000000,0.000000000000000,0.000000000000000,46.000000000000000,739.000000000000000,15582.000000000000000,,,194.261416666667000,219.000000000000000,706.000000000000000
Colombia,233,1987,169.000000000000000,19.558582500000000,335.000000000000000,3624.000000000000000,4853.000000000000000,16750.000000000000000,0.000000000000000,0.000000000000000,3086.138651400000000,8443.138651400000000,20393.558582500000000,-11950.419931100000000,-15371.016822203800000,,50511.094787471900000,-0.236590000303538,336.000000000000000,0.000000000000000,0.000000000000000,105.000000000000000,817.000000000000000,16645.000000000000000,,,242.607500000000000,263.700000000000000,707.000000000000000
Colombia,233,1988,205.000000000000000,13.774527500000000,371.000000000000000,3827.000000000000000,5969.000000000000000,17012.000000000000000,0.000000000000000,0.000000000000000,3247.773139000000000,9792.773139000000000,20852.774527500000000,-11060.001388500000000,-15347.793691198600000,,54455.252515230400000,-0.203102563621510,-216.000000000000000,0.000000000000000,0.000000000000000,104.000000000000000,852.000000000000000,16908.000000000000000,,,299.173833333333000,335.860000000000000,708.000000000000000
Colombia,233,1989,300.000000000000000,12.461593125000000,392.000000000000000,4404.000000000000000,7170.000000000000000,17060.000000000000000,0.000000000000000,0.000000000000000,3616.142780000000000,11478.142780000000000,21476.461593125000000,-9998.318813125000000,-15780.385835588700000,,54909.020862728500000,-0.182088819943095,-201.000000000000000,0.000000000000000,0.000000000000000,276.000000000000000,811.000000000000000,16784.000000000000000,,,382.568083333333000,433.920000000000000,709.000000000000000
Colombia,233,1990,298.000000000000000,17.623008750000000,402.000000000000000,4904.000000000000000,8060.000000000000000,18241.000000000000000,0.000000000000000,0.000000000000000,4627.510451800000000,13387.510451800000000,23162.623008750000000,-9775.112556950000000,-17004.786219750600000,,55928.976489375600000,-0.174777247332729,542.000000000000000,0.000000000000000,0.000000000000000,275.000000000000000,699.000000000000000,17966.000000000000000,,,502.259250000000000,568.730000000000000,710.000000000000000
Colombia,233,1991,436.000000000000000,25.295370000000000,422.000000000000000,5362.000000000000000,8840.000000000000000,17527.800000000000000,0.000000000000000,0.000000000000000,6533.355106000000000,16231.355106000000000,22915.095370000000000,-6683.740264000000000,-14492.131860230600000,,57269.558086806800000,-0.116706684795246,2349.000000000000000,0.000000000000000,0.000000000000000,360.000000000000000,1012.000000000000000,17167.800000000000000,,,633.045166666667000,706.860000000000000,711.000000000000000
Colombia,233,1992,480.000000000000000,59.291390000000000,472.000000000000000,6152.000000000000000,8427.000000000000000,16895.000000000000000,0.000000000000000,0.000000000000000,7746.326250000000000,17125.326250000000000,23106.291390000000000,-5980.965140000000000,-13537.478033310000000,,68434.790914722200000,-0.087396557511997,901.000000000000000,0.000000000000000,0.000000000000000,419.000000000000000,927.000000000000000,16476.000000000000000,,,759.282000000000000,811.770000000000000,712.000000000000000
Colombia,233,1993,542.000000000000000,218.164600000000000,592.000000000000000,5779.000000000000000,7220.000000000000000,18942.100000000000000,0.000000000000000,0.000000000000000,7930.418396400000000,16284.418396400000000,24939.264600000000000,-8654.846203600000000,-11801.476424355600000,,77493.248711479100000,-0.111685164159571,-2102.000000000000000,0.000000000000000,0.000000000000000,525.300000000000000,4162.700000000000000,18416.800000000000000,,,863.064683333333000,917.330020000000000,713.000000000000000
Colombia,233,1994,445.000000000000000,705.200211403749000,743.700010000000000,6916.200000000000000,8547.000000000000000,22519.800000000000000,0.000000000000000,0.000000000000000,7990.533987449000000,17726.233997449000000,30141.200211403700000,-12414.966213954700000,-14979.970010000000000,,97416.102809514300000,-0.127442649170956,-3666.972447690000000,0.000000000000000,0.000000000000000,1333.000000000000000,5844.700000000000000,21186.800000000000000,,,844.835890000000000,831.270020000000000,714.000000000000000
Colombia,233,1995,509.000000000000000,648.595073191559000,1027.700000000000000,8563.000000000000000,7411.000000000000000,25876.700000000000000,0.000000000000000,0.000000000000000,8348.715444131200000,17296.415444131200000,35088.295073191600000,-17791.879629060400000,-18851.879980000000000,,110297.587029670000000,-0.161307967909347,-4515.876292870000000,0.000000000000000,0.000000000000000,1733.000000000000000,5785.500000000000000,24143.700000000000000,,,912.826415000000000,987.650020000000000,715.000000000000000
Colombia,233,1996,591.000000000000000,996.937207313632000,1095.668200000000000,11773.393892227900000,8592.000000000000000,31471.867204620200000,0.000000000000000,0.000000000000000,9844.970787149840000,20123.638987149800000,44242.198304161800000,-24118.559317011900000,-26534.843881058400000,,119442.820861805000000,-0.201925566919731,-4640.962842002970000,0.000000000000000,2452.652414709340000,5002.726632201650000,4165.086621080400000,26469.140572418600000,,,1036.686416666670000,1005.330000000000000,716.000000000000000
Colombia,233,1997,849.000000000000000,1661.295315626450000,1893.255000000000000,19693.625857169300000,9038.157343253600000,34722.439585800900000,0.000000000000000,295.000000000000000,9802.634470847750000,21583.046814101400000,56372.360758596600000,-34789.313944495300000,-35424.563099716600000,,112179.670783614000000,-0.310121376729669,-5750.496588354730000,0.000000000000000,3221.376230802930000,6431.676141124250000,5816.781112450670000,28290.763444676600000,,,1140.962941666670000,1293.580000000000000,717.000000000000000
Colombia,233,1998,997.000000000000000,947.860483165145000,2648.334700000000000,16644.535227887200000,9546.568416416530000,36627.786226523300000,0.000000000000000,256.024683959700000,8651.061413731310000,21842.964530147800000,54476.206621535300000,-32633.242091387500000,-33480.552991953600000,,108617.430135500000000,-0.300442038176354,-4857.623993579520000,0.000000000000000,2935.607222382540000,7398.091324349070000,6610.961194033990000,29229.694902174200000,,,1426.037458333330000,1507.520000000000000,718.000000000000000
Colombia,233,1999,951.000000000000000,739.928223992050000,2702.970624083970000,13423.766749686500000,11686.109237734300000,36528.950114686500000,0.000000000000000,356.840001718636000,8007.901769521200000,23347.981631339500000,51049.485090083700000,-27701.503458744200000,-28404.898094287500000,,96443.456074807800000,-0.287230513983832,670.982414631351000,0.000000000000000,4280.668793031150000,7827.411176183540000,7405.440444703180000,28701.538938503000000,,,1756.230848333330000,1873.770000000000000,719.000000000000000
Colombia,233,2000,768.000000000000000,448.099063087598000,2989.329232632570000,11157.197079213200000,13698.284673686100000,35900.003998626800000,0.000000000000000,252.526615718636000,8915.988954173520000,26371.602860492200000,47757.826756646200000,-21386.223896154100000,-22289.284365298100000,,99898.700569505100000,-0.214079099870518,795.074627420502000,0.000000000000000,5453.875384616070000,9224.320916181730000,8244.409289070000000,26675.683082445100000,,,2087.903841666670000,2187.020000000000000,720.000000000000000
Colombia,233,2001,653.000000000000000,565.801852279901000,2951.850156724880000,15377.067517247600000,16947.534300336400000,39058.146779733900000,0.000000000000000,139.332833718636000,10153.666268360500000,30706.050725421800000,55140.348982980100000,-24434.298257558300000,-25047.790689476700000,,98205.907547276500000,-0.248806806716751,-1077.246042848500000,0.000000000000000,8913.558074816410000,12678.810911523000000,8033.976225520000000,26379.335868211000000,,,2299.633155833330000,2301.330000000000000,721.000000000000000
Colombia,233,2002,465.000000000000000,688.287174553497000,3553.478895204460000,18031.602300087300000,14655.727563030000000,37341.499574848300000,0.000000000000000,57.385103718635600,10732.387082717300000,29406.593540951700000,56118.774153207700000,-26712.180612256000000,-27007.669221613100000,,97817.748289446400000,-0.273081123613821,-1296.600389905400000,0.000000000000000,6883.506052259970000,12000.638160164400000,7772.221510770000000,25340.861414683900000,,,2504.241330833330000,2864.790000000000000,722.000000000000000
Colombia,233,2003,793.475055000000000,1025.676962762360000,4390.363535947030000,20540.304716642000000,14794.656225378900000,38138.873532173700000,0.000000000000000,12.319581718635600,10783.866072069400000,30762.360888395300000,59717.174793296700000,-28954.813904901400000,-29311.189075365700000,,94698.438301990300000,-0.305758092995847,-978.943358227699000,0.000000000000000,8636.766281434010000,12546.277088420000000,6157.889943944850000,25592.596443753700000,,,2877.652458333330000,2780.820000000000000,723.000000000000000
Colombia,233,2004,820.000000000000000,2505.790241840460000,4357.198081439150000,24783.288545363800000,15946.157178123100000,40022.358917266700000,0.000000000000000,0.000041718635568,13393.797264463400000,34517.152524025600000,67311.437746189600000,-32794.285222163900000,-32080.644048079800000,,118796.525216498000000,-0.276054246219732,-910.367976754700000,0.000000000000000,10201.420735578100000,14031.179374015400000,5744.736442544990000,25991.179543251300000,,,2628.612902500000000,2412.100000000000000,724.000000000000000
Colombia,233,2005,1009.295968000000000,5206.941484923910000,8914.744002000340000,36903.109345809400000,17826.907012590100000,39103.734882823400000,0.000000000000000,0.000041718635568,14787.010894034600000,42537.957876625000000,81213.785755275300000,-38675.827878650300000,-35611.417030571000000,,146585.478317453000000,-0.263844879605958,-1885.753501276900000,0.000000000000000,11890.619675909300000,13732.980410917100000,5936.287336680740000,25370.754471906300000,,,2320.834176666670000,2284.220000000000000,725.000000000000000
Colombia,233,2006,1597.846432000000000,5742.327091775990000,10013.040704650300000,45227.603243671100000,21948.437806420100000,41006.996933764000000,0.000000000000000,0.000041718635568,15296.232526860000000,48855.557469930400000,91976.927310929700000,-43121.369840999300000,-40110.876538886300000,,160690.651095624000000,-0.268350209218697,-2988.994946144900000,0.000000000000000,15223.369946479900000,15006.532708927400000,6725.067859940190000,26000.464224836600000,,,2361.139407500000000,2225.440000000000000,726.000000000000000
Colombia,233,2007,2313.766084000000000,7314.869087530400000,10925.796888970300000,56448.398690246200000,25194.276080172100000,46186.764426373400000,0.000000000000000,0.000041718635568,20767.268392550000000,59201.107445692400000,109950.032245869000000,-50748.924800176300000,-47890.196733579200000,,210565.084761493000000,-0.241013009624362,-5977.121840768100000,0.000000000000000,16216.626144681100000,16504.819370149200000,8977.649935491020000,29681.945056224200000,,,2078.291836666670000,1987.810000000000000,727.000000000000000
Colombia,233,2008,1648.440008000000000,5223.298459177880000,13411.788050280300000,67286.518247001800000,24941.861817983700000,46550.443658871600000,0.000000000000000,0.000041718635568,23478.813582669300000,63480.903458933300000,119060.260406770000000,-55579.356947836600000,-53290.858367894000000,,235255.174982206000000,-0.236251368124168,-6746.333903026000000,0.000000000000000,16044.871958599400000,14593.799458144900000,8896.989859384300000,31956.644200726700000,,,1967.711309166670000,2198.090000000000000,728.000000000000000
Colombia,233,2009,4552.664926000000000,9306.647704598980000,16759.927377840300000,75087.483473092300000,29112.656678336400000,53679.916741177600000,0.000000000000000,0.000041718635568,24747.664433009800000,75172.913415186500000,138074.047960588000000,-62901.134545401000000,-59497.887310969800000,,231597.280385133000000,-0.271597034476398,-4964.457296088010000,0.000000000000000,18801.073727628600000,19474.531791292100000,10311.582950707800000,34205.384949885500000,,,2158.255902990250000,2044.230000000000000,729.000000000000000
Colombia,233,2010,6037.373992000000000,14629.061199394200000,23601.606849410300000,82422.076607370400000,30174.867074124700000,65724.635271495100000,0.000000000000000,0.000041718635568,27766.239010390300000,87580.086925925400000,162775.773119978000000,-75195.686194053000000,-69310.935201270600000,,284877.443083138000000,-0.263958021316936,-8809.027603269810000,0.000000000000000,21091.107391885100000,21676.101037895900000,9083.759682239650000,44048.534233599200000,,,1898.569636008420000,1989.880000000000000,730.000000000000000
Colombia,233,2011,7384.869773000000000,15450.323127572700000,31881.325834132200000,95648.369483476800000,36072.414728125600000,77586.167353674600000,0.000000000000000,0.000041718635568,30486.034358628200000,105824.644693886000000,188684.860006443000000,-82860.215312556800000,-78367.837893099200000,,327626.329743011000000,-0.252910733327056,-9525.233728580400000,0.000000000000000,23202.375369530600000,27923.870600643300000,12870.039358595000000,49662.296753031300000,,,1848.139469951830000,1942.700000000000000,731.000000000000000
Comoros,632,1970,,,,,,,,,,,,,,,19.530236340154600,,,,,,,,,,276.400794802734000,276.022311603335000,6108.000000000000000
Comoros,632,1971,,,,,,,,,,,,,,,21.561993760436400,,,,,,,,,,275.354312550959000,261.222455750679000,6109.000000000000000
Comoros,632,1972,,,,,,,,,,,,,,,25.526160201567900,,,,,,,,,,252.025491795188000,256.047506153551000,6110.000000000000000
Comoros,632,1973,,,,,,,,,,,,,,,34.125577672987100,,,,,,,,,,222.887294303251000,235.422707034562000,6111.000000000000000
Comoros,632,1974,,,,,,,,,,,,,,,38.561870209831500,,,,,,,,,,240.702627920466000,222.222835548410000,6112.000000000000000
Comoros,632,1975,,,,,,,,,,,,,,,59.868520004920200,,,,,,,,,,214.311084266163000,224.272815582055000,6113.000000000000000
Comoros,632,1976,,,,,,,,,,,,,,,59.022046260397100,,,,,,,,,,238.948469414465000,248.485079759922000,6114.000000000000000
Comoros,632,1977,,,,,,,,,,,,,,,65.295881630458800,,,,,,,,,,245.677604691197000,235.247708689008000,6115.000000000000000
Comoros,632,1978,,,,,,,,,,,,,,,84.665803208698100,,,,,,,,,,225.653948039319000,208.997964355750000,6116.000000000000000
Comoros,632,1979,0.000000000000000,0.000000000000000,0.000000000000000,1.920000000000000,6.000000000000000,27.440000000000000,0.000000000000000,0.000000000000000,9.879143340615280,15.879143340615300,29.360000000000000,-13.480856659384700,,,113.205787610264000,-0.119082751367762,,,,,,,,,212.719841671533000,200.998042273233000,6117.000000000000000
Comoros,632,1980,0.447511363051502,0.000000000000000,0.000000000000000,1.920000000000000,9.000000000000000,30.050000000000000,0.000000000000000,0.000000000000000,6.372622999700000,15.820134362751500,31.970000000000000,-16.149865637248500,,,135.483086349783000,-0.119202079553706,-8.907704980728670,0.000000000000000,,,,,,,211.277765044038000,225.797800729035000,6118.000000000000000
Comoros,632,1981,0.304153997812943,0.000000000000000,0.000000000000000,1.920000000000000,6.000000000000000,49.160000000000000,0.000000000000000,0.000000000000000,8.391639599990000,14.695793597802900,51.080000000000000,-36.384206402197100,,,118.568567663313000,-0.306862156802920,-8.155179526020630,0.000000000000000,,,,,,,271.729149913798000,287.397200764414000,6119.000000000000000
Comoros,632,1982,-0.137118053312524,0.000000000000000,0.000000000000000,1.920000000000000,25.000000000000000,76.080000000000000,0.000000000000000,0.000000000000000,10.831267445476500,35.694149392164000,78.000000000000000,-42.305850607836000,,,112.540469851052000,-0.375916776105768,-10.958496636464800,0.000000000000000,,,,,,,328.603468108712000,336.246724980782000,6120.000000000000000
Comoros,632,1983,-0.162565273515946,0.000000000000000,0.000000000000000,1.920000000000000,24.000000000000000,108.410000000000000,0.000000000000000,0.000000000000000,10.793691331889100,34.631126058373200,110.330000000000000,-75.698873941626800,,,109.210616146246000,-0.693145745467243,-11.053296002148300,0.000000000000000,,,,,,,381.062806893197000,417.370934848803000,6121.000000000000000
Comoros,632,1984,-0.165440071478176,0.000000000000000,0.000000000000000,1.920000000000000,6.000000000000000,136.500000000000000,0.000000000000000,0.000000000000000,3.509447288980980,9.344007217502800,138.420000000000000,-129.075992782497000,,,105.273998466661000,-1.226095661440780,-32.719768966540100,0.000000000000000,,,,,,,436.952963042630000,479.595328846878000,6122.000000000000000
Comoros,632,1985,-0.252803768897190,0.000000000000000,0.000000000000000,1.920000000000000,10.756116915751900,129.380000000000000,0.000000000000000,0.000000000000000,11.747706559815300,22.251019706670000,131.300000000000000,-109.048980293330000,,,115.078128477942000,-0.947608218309118,-14.256804605923100,0.000000000000000,,,,,,,449.259155683385000,378.046317911931000,6123.000000000000000
Comoros,632,1986,0.000000000000000,0.000000000000000,0.000000000000000,1.920000000000000,10.109992254066600,155.790000000000000,0.000000000000000,0.000000000000000,17.546343065920900,27.656335319987500,157.710000000000000,-130.053664680012000,,,162.486825197442000,-0.800395136787128,-15.685687061894000,0.000000000000000,,,,,,,346.302968978403000,322.746856516534000,6124.000000000000000
Comoros,632,1987,0.000000000000000,0.000000000000000,0.000000000000000,9.466566717007980,12.000000000000000,202.210000000000000,0.000000000000000,0.000000000000000,30.674382285959300,42.674382285959300,211.676566717008000,-169.002184431049000,,,196.433027767149000,-0.860355238383759,-21.365301979677400,0.000000000000000,,,,,,,300.534015672123000,266.997399503996000,6125.000000000000000
Comoros,632,1988,0.000000000000000,0.000000000000000,0.000000000000000,13.233617976507800,16.000000000000000,190.530000000000000,0.000000000000000,0.000000000000000,23.541414080841500,39.541414080841500,203.763617976508000,-164.222203895666000,,,207.477043428629000,-0.791519877003442,-6.516797232343330,0.000000000000000,,,,,,,297.845694870891000,302.947049362305000,6126.000000000000000
Comoros,632,1989,0.000000000000000,0.000000000000000,0.000000000000000,16.500018354162400,25.000000000000000,206.670000000000000,0.000000000000000,0.000000000000000,30.773505305771200,55.773505305771200,223.170018354162000,-167.396513048391000,,,198.733562169872000,-0.842316271195830,5.407428648228590,0.000000000000000,,,,,,,319.005596230122000,289.397181335043000,6127.000000000000000
Comoros,632,1990,0.000000000000000,0.000000000000000,1.101877861100240,16.893021457954800,30.000000000000000,197.030000000000000,0.000000000000000,0.000000000000000,29.694738868238200,60.796616729338400,213.923021457955000,-153.126404728616000,,,250.033056637038000,-0.612424640118299,-10.475185532859600,0.000000000000000,,,,,,,272.262480798412000,256.447502257677000,6128.000000000000000
Comoros,632,1991,0.000000000000000,0.000000000000000,1.101877861100240,19.399184791965200,31.837837837837800,180.200000000000000,0.000000000000000,0.000000000000000,29.175436210970800,62.115151909908900,199.599184791965000,-137.484032882056000,,,246.822991439358000,-0.557014693324608,-10.249392735441900,0.000000000000000,,,,,,,282.104518251279000,258.997477421479000,6129.000000000000000
Comoros,632,1992,0.000000000000000,0.000000000000000,1.101877861100240,17.952206666986800,31.000000000000000,189.970000000000000,0.000000000000000,0.000000000000000,27.091200030422100,59.193077891522300,207.922206666987000,-148.729128775464000,,,266.190638104953000,-0.558731628708985,-14.190208452790900,0.000000000000000,,,,,,,264.689557767651000,275.322318421115000,6130.000000000000000
Comoros,632,1993,0.000000000000000,0.000000000000000,1.101877861100240,18.142911447583400,29.727504028496300,184.240000000000000,0.000000000000000,0.000000000000000,38.633006619188600,69.462388508785200,202.382911447583000,-132.920522938798000,,,263.568300607430000,-0.504311492059038,9.574086299954980,0.000000000000000,,,,,,,283.160179996784000,294.772128984233000,6131.000000000000000
Comoros,632,1994,0.000000000000000,0.000000000000000,1.101877861100240,18.320625687577800,28.000000000000000,191.200000000000000,0.000000000000000,0.000000000000000,44.028844132564300,73.130721993664500,209.520625687578000,-136.389903693913000,,,185.761287223823000,-0.734221353287552,-7.216639070041150,0.000000000000000,,,,,,,416.398820951824000,400.947600677816000,6132.000000000000000
Comoros,632,1995,0.000000000000000,0.000000000000000,1.101877861100240,19.210150705276000,38.000000000000000,218.303264455782000,0.000000000000000,0.000000000000000,44.484845191251600,83.586723052351900,237.513415161058000,-153.926692108706000,,,231.916115674881000,-0.663717101594151,-18.963177479397400,0.000000000000000,,,,,,,374.357093251525000,367.497800845735000,6133.000000000000000
